pl_rade,st_teff,st_rad,st_met,st_age,is_gas_giant
0.94,5864.0,1.23,0.1,6.31,0
0.979,5847.0,1.2564,0.11,6.84,0
1.0,5793.0,1.24,0.12,6.3,0
0.927,5789.0,1.252,0.14,7.41,0
0.953,5793.0,1.243,0.12,6.3,0
2.42,5890.0,1.11,0.13,3.72,0
3.08,5021.0,0.76,-0.04,5.01,0
7.37,5559.0,0.89,-0.05,3.98,1
1.97,5703.0,0.95,-0.03,4.37,0
3.36,5493.0,0.86,-0.11,4.37,0
10.58,5963.0,1.16,0.15,3.39,1
12.15,5649.0,0.92,-0.07,4.47,1
3.52,4841.0,0.73,-0.04,5.5,0
9.76,5715.0,0.96,0.02,4.27,1
2.89,5518.0,0.88,-0.01,4.57,0
2.36,5700.0,0.991,-0.1,9.8,0
2.29,5745.0,0.95,-0.14,5.5,0
2.917,5630.0,1.205,-0.22,13.18,0
1.79,5700.0,0.991,-0.1,9.8,0
2.217,5630.0,1.205,-0.22,13.18,0
1.76,5745.0,0.95,-0.14,5.5,0
5.95,5913.0,1.16,0.19,3.55,0
2.09,3715.0,0.5,0.04,3.98,0
3.11,5440.0,0.86,-0.01,4.68,0
10.18,4881.0,0.72,-0.1,4.47,1
2.8,5700.0,0.95,0.0,4.07,0
9.21,5181.0,0.8,-0.01,4.47,1
6.14,5903.0,1.08,0.07,3.98,1
4.13,5513.0,0.88,-0.01,4.37,0
3.68,5612.0,0.91,-0.03,4.27,0
16.567,5933.0,1.843,0.11,3.5,1
17.956818,5933.0,1.969,0.11,4.4,1
17.59,6083.0,1.99,0.11,3.47,1
18.483641,5933.0,2.028,0.11,2.9,1
18.483641,5933.0,2.028,0.11,2.9,1
17.484,6084.0,1.984,0.19,2.95,1
5.99,5692.0,0.96,0.04,4.37,0
2.84,5343.0,0.84,0.0,4.47,0
9.17,5419.0,0.86,0.0,4.47,1
8.2,6185.0,1.27,0.05,2.69,1
2.61,5616.0,0.96,0.09,5.13,0
2.76,3674.0,0.502,0.21,1.6,0
2.11,3722.0,0.51,0.07,3.89,0
1.33,5099.0,0.76,-0.12,4.9,0
2.93,5692.0,0.96,0.01,4.37,0
2.92,5071.0,0.77,-0.08,4.9,0
1.88,5611.0,0.91,-0.04,4.17,0
3.41,5222.0,0.8,-0.04,4.37,0
3.41,5148.0,0.78,-0.03,3.31,0
3.209,4927.0,0.737,-0.08,6.46,0
4.85,5148.0,0.78,-0.03,3.31,0
4.594,4927.0,0.737,-0.08,6.46,0
2.48,5785.0,0.99,-0.03,3.8,0
9.67,5995.0,1.12,0.04,3.55,1
3.75,5871.0,1.04,0.02,3.98,0
2.9,5099.0,0.78,0.0,4.57,0
2.712,5064.0,0.73,-0.06,2.75,0
1.335,5064.0,0.73,-0.06,2.75,0
2.42,5485.0,0.85,-0.12,4.37,0
16.56,6191.0,1.3,0.06,2.57,1
8.52,5777.0,0.98,-0.02,3.98,1
8.41,5618.0,0.92,0.0,3.63,1
2.64,5075.0,0.78,-0.01,4.9,0
2.63,5863.0,1.05,0.02,4.37,0
2.82,5863.0,1.05,0.02,4.37,0
12.19,5539.0,0.89,0.0,4.57,1
3.29,5437.0,0.86,-0.02,4.37,0
10.13,5399.0,0.802,0.14,1.29,1
10.63,5363.0,0.84,-0.01,4.37,1
3.26,5452.0,0.85,-0.09,4.47,0
2.53,5441.0,0.86,-0.01,4.79,0
3.34,5660.0,0.93,-0.03,4.07,0
3.58,5633.0,0.91,-0.05,4.27,0
9.21,5726.0,1.01,0.07,4.68,1
12.3299,5620.0,1.411,0.21,9.5,1
1.56926,5620.0,1.411,0.21,9.5,0
13.88,5849.0,1.06,0.04,3.8,1
2.18,3631.0,0.46,-0.01,4.47,0
1.27,3631.0,0.46,-0.01,4.47,0
2.82,5418.0,0.86,0.01,4.27,0
3.56,5326.0,0.78,-0.17,2.34,0
2.95,5107.0,0.8,0.07,4.37,0
2.93,5217.0,0.81,0.03,4.27,0
1.96,3813.0,0.48,-0.24,3.89,0
2.5,5327.0,0.82,-0.09,4.57,0
3.32,5601.0,0.9,-0.08,4.27,0
14.8,6050.0,1.51,0.34,2.9,1
10.76064,6000.0,1.12,0.42,0.8,1
14.19,6068.0,1.48,0.29,3.47,1
10.76,6000.0,1.12,0.42,0.8,1
4.57,5438.0,0.87,0.03,4.79,0
2.97,6129.0,1.24,0.07,3.16,0
3.24,4642.0,0.71,0.07,2.57,0
1.324,5509.0,0.918,0.12,3.63,0
1.21,5486.0,0.85,0.01,1.86,0
1.62,5594.0,0.93,0.0,5.13,0
1.515,5495.0,0.862,-0.14,7.76,0
2.16,5849.0,1.04,0.06,4.07,0
1.11,5418.0,0.93,0.09,8.71,0
5.27,5096.0,0.78,-0.03,4.79,0
2.52,5934.0,1.1,0.08,3.72,0
3.1,5009.0,0.75,-0.11,4.57,0
11.77,5200.0,0.89,0.3,6.2,1
10.83,5206.0,0.83,-0.02,9.12,1
11.76945,5200.0,0.89,0.3,6.2,1
12.384,5306.0,0.948,0.23,7.76,1
11.55,5330.0,0.88,-0.07,6.0,1
3.07,6160.0,1.23,0.03,3.09,0
3.443,5948.0,1.363,-0.1,7.94,0
1.841,5948.0,1.363,-0.1,7.94,0
1.62,6160.0,1.23,0.03,3.09,0
2.46,5387.0,0.84,-0.06,4.47,0
2.81,5373.0,0.83,-0.08,4.07,0
1.91,4346.0,0.65,-0.03,3.63,0
2.01,5935.0,1.08,0.05,3.8,0
1.76,5043.0,0.77,-0.01,4.9,0
1.896,5067.0,0.821,0.08,8.51,0
1.26,5043.0,0.77,-0.01,4.9,0
1.376,5067.0,0.821,0.08,8.51,0
1.12,5282.0,0.79,-0.19,4.47,0
1.36,6014.0,1.13,0.02,3.31,0
2.623,6360.0,1.518,-0.21,4.37,0
2.48,6228.0,1.42,-0.1,3.8,0
1.69,6228.0,1.42,-0.1,3.8,0
1.857,6360.0,1.518,-0.21,4.37,0
2.256,6360.0,1.518,-0.21,4.37,0
2.12,6228.0,1.42,-0.1,3.8,0
1.655,6360.0,1.518,-0.21,4.37,0
1.53,6228.0,1.42,-0.1,3.8,0
2.27,5860.0,1.04,0.06,3.89,0
13.2,6371.0,1.39,-0.01,2.63,1
14.01125,6409.0,1.32,-0.1,3.6,1
3.043,5239.0,0.847,0.3,2.63,0
3.06,5322.0,0.85,0.08,4.57,0
1.48,5322.0,0.85,0.08,4.57,0
1.519,5239.0,0.847,0.3,2.63,0
2.03,5706.0,0.93,-0.09,4.07,0
12.68,5944.0,1.08,0.02,3.8,1
1.22,5166.0,0.8,0.01,4.79,0
1.64,5557.0,0.89,-0.06,4.17,0
2.43,5901.0,1.06,0.04,3.72,0
3.39,5992.0,1.15,0.09,3.63,0
6.64,5694.0,0.94,-0.05,4.07,1
1.79,5108.0,0.78,-0.03,4.57,0
2.92,6186.0,1.28,0.06,2.88,0
1.79,6186.0,1.28,0.06,2.88,0
10.518,5596.0,0.984,0.37,1.51,1
10.64,5628.0,1.0,0.16,5.5,1
10.76064,5520.0,0.99,0.2,7.5,1
10.761,5520.0,0.99,0.2,7.5,1
2.3,5598.0,0.92,-0.01,4.57,0
1.2,5598.0,0.92,-0.01,4.57,0
1.4,5598.0,0.92,-0.01,4.57,0
1.82,5906.0,1.05,0.01,3.72,0
2.888,5641.0,1.783,0.12,7.76,0
1.82,5714.0,1.11,0.03,8.13,0
1.425,5736.0,1.043,0.04,6.31,0
1.43,5850.0,1.01,0.05,2.82,0
3.17,6403.0,2.42,0.04,2.14,0
2.301,6513.0,1.825,-0.02,2.34,0
1.192,5354.0,0.834,-0.04,5.13,0
1.19,5468.0,0.84,-0.04,1.86,0
1.28,5071.0,0.78,0.05,4.37,0
1.47,4043.0,0.56,-0.17,3.16,0
1.68,5102.0,0.77,-0.09,5.25,0
0.92,3804.0,0.44,-0.43,3.89,0
1.2,5121.0,0.74,-0.08,0.625,0
1.16,5089.0,0.74,-0.14,0.75,0
0.89,5769.0,1.02,0.05,4.9,0
2.89,5162.0,0.78,-0.1,4.9,0
3.495,5684.0,1.112,-0.22,12.88,0
3.21,5867.0,1.01,-0.14,5.25,0
0.707,5381.0,0.848,-0.01,4.68,0
0.78,5521.0,0.89,0.01,3.89,0
1.939,5381.0,0.848,-0.01,4.68,0
3.494,5640.0,2.789,0.1,2.88,0
1.58,5674.0,1.32,0.07,9.12,0
3.178,5640.0,2.789,0.1,2.88,0
13.02,4739.0,0.71,-0.02,2.82,1
2.43,4838.0,0.74,0.09,2.51,0
2.339,4772.0,0.708,0.11,3.24,0
1.28,4248.0,0.62,-0.09,3.39,0
2.55,6159.0,1.23,0.05,3.02,0
2.12,5870.0,1.02,-0.06,3.72,0
3.42,6223.0,1.31,0.0,3.24,0
3.47,6174.0,1.302,-0.0731,3.44,0
3.468,6389.0,1.316,0.06,1.32,0
3.72,6174.0,1.302,-0.0731,3.44,0
3.72,6223.0,1.31,0.0,3.24,0
3.754,6389.0,1.316,0.06,1.32,0
7.231,6389.0,1.316,0.06,1.32,1
7.16,6174.0,1.302,-0.0731,3.44,1
7.15,6223.0,1.31,0.0,3.24,1
2.85,6223.0,1.31,0.0,3.24,0
2.823,6389.0,1.316,0.06,1.32,0
3.49,6174.0,1.302,-0.0731,3.44,0
2.18,5208.0,0.8,-0.05,4.9,0
3.05,6383.0,1.47,0.06,2.24,0
1.96,5971.0,1.12,0.08,3.39,0
1.37,5745.0,0.97,0.0,4.27,0
2.415,5995.0,1.635,-0.06,6.46,0
2.11,5839.0,1.38,0.34,4.07,0
1.68,5631.0,0.96,-0.02,6.46,0
1.851,5582.0,1.038,-0.02,11.22,0
2.749,5319.0,2.369,0.17,4.9,0
1.3,5475.0,1.09,0.09,11.75,0
2.17,5680.0,0.95,-0.02,3.89,0
2.39,6224.0,1.29,0.03,2.82,0
6.88,5681.0,0.93,-0.07,3.98,1
15.905571,6210.0,1.486,-0.055,3.8,1
15.704,6181.0,1.536,-0.08,4.68,1
15.479629,6213.0,1.495,-0.055,3.2,1
15.31,6258.0,1.49,0.01,3.47,1
15.906,6213.0,1.486,-0.055,3.84,1
2.67,4540.0,0.678,0.04,2.0,0
2.367,4540.0,0.678,0.04,2.0,0
2.7,4638.0,0.71,0.07,2.88,0
2.621,4665.0,0.677,0.06,3.16,0
2.507,4540.0,0.678,0.04,2.0,0
2.74,4540.0,0.678,0.04,2.0,0
2.699,4665.0,0.677,0.06,3.16,0
2.85,4638.0,0.71,0.07,2.88,0
1.7,4638.0,0.71,0.07,2.88,0
1.589,4665.0,0.677,0.06,3.16,0
1.53,4540.0,0.678,0.04,2.0,0
1.309,4540.0,0.678,0.04,2.0,0
1.628,4665.0,0.677,0.06,3.16,0
1.6,4540.0,0.678,0.04,2.0,0
1.33,4540.0,0.678,0.04,2.0,0
1.69,4638.0,0.71,0.07,2.88,0
1.182,4665.0,0.677,0.06,3.16,0
1.21,4540.0,0.678,0.04,2.0,0
1.031,4540.0,0.678,0.04,2.0,0
1.23,4638.0,0.71,0.07,2.88,0
1.05,4540.0,0.678,0.04,2.0,0
2.85,5315.0,0.82,-0.09,4.68,0
2.0,4435.0,0.63,-0.17,3.55,0
3.54,5507.0,0.9,0.06,4.68,0
4.003,5854.0,1.181,0.03,6.61,0
3.79,5919.0,1.12,0.02,4.9,0
1.938,5705.0,1.051,-0.02,8.91,0
1.94,5817.0,1.05,0.0,5.25,0
1.198,5705.0,1.051,-0.02,8.91,0
1.14,5817.0,1.05,0.0,5.25,0
2.89,6112.0,1.65,-0.06,4.27,0
2.808,6112.0,1.625,-0.12,5.89,0
1.506,5737.0,1.558,-0.25,10.96,0
1.14,5770.0,1.16,0.0,7.76,0
1.46,4653.0,0.71,0.05,1.95,0
1.524,4759.0,0.733,0.03,6.61,0
3.01,5734.0,0.98,0.04,4.37,0
2.49,4385.0,0.65,-0.05,3.63,0
2.35,4385.0,0.65,-0.05,3.63,0
1.28,4385.0,0.65,-0.05,3.63,0
1.93,5803.0,1.04,0.1,4.17,0
3.182,5639.0,1.439,0.02,11.22,0
2.7,5747.0,1.24,0.05,7.94,0
3.55,6761.0,1.71,0.02,1.66,0
2.14,5743.0,0.93,-0.13,3.98,0
2.12,6162.0,1.22,0.01,3.02,0
4.358,5074.0,3.497,0.12,2.4,0
4.11,5028.0,3.42,-0.03,4.9,0
10.24,5286.0,0.85,0.16,4.17,1
9.03,5861.0,1.03,0.02,3.55,1
5.11,5638.0,0.92,-0.08,3.98,0
2.76,5279.0,0.81,-0.06,4.47,0
4.225,5401.0,0.835,0.2,1.41,0
4.66,5529.0,0.93,0.12,4.68,0
5.492,5401.0,0.835,0.2,1.41,0
6.08,5529.0,0.93,0.12,4.68,1
1.594,5401.0,0.835,0.2,1.41,0
1.73,5529.0,0.93,0.12,4.68,0
2.54,5529.0,0.93,0.12,4.68,0
2.3,5401.0,0.835,0.2,1.41,0
8.195,6443.0,1.83,0.15,2.04,1
6.09,6260.0,1.36,0.09,2.63,1
1.31,5191.0,0.8,-0.03,4.79,0
1.53,5680.0,0.967,-0.16,9.33,0
1.77,5928.0,1.08,0.04,3.55,0
1.57,5643.0,0.96,0.06,4.47,0
1.87,6035.0,1.22,0.14,3.31,0
1.53,5976.0,1.08,-0.08,3.55,0
1.84,5976.0,1.08,-0.08,3.55,0
1.526,6010.0,1.38,-0.32,9.33,0
1.25,6079.0,1.15,-0.12,4.37,0
5.63,5602.0,0.91,-0.06,4.37,0
1.379,4965.0,0.716,-0.08,3.89,0
1.51,5039.0,0.77,-0.02,4.57,0
2.11,5698.0,0.97,0.03,4.68,0
2.56,4082.0,0.56,-0.23,3.09,0
2.2,4082.0,0.56,-0.23,3.09,0
1.95,4082.0,0.56,-0.23,3.09,0
1.7,6037.0,1.11,-0.02,3.47,0
1.304,5688.0,1.0,-0.08,8.91,0
1.27,5732.0,0.97,0.02,4.17,0
2.06,5596.0,0.9,-0.08,4.37,0
2.02,4339.0,0.62,-0.18,3.72,0
2.02,4554.0,0.66,-0.13,2.69,0
2.79,5954.0,1.11,0.08,3.63,0
2.73,5895.0,1.04,-0.01,4.27,0
2.56,5403.0,0.81,-0.18,3.98,0
2.73,5770.0,0.96,-0.06,4.17,0
2.966,5936.0,1.476,0.14,5.25,0
2.57,6058.0,1.31,0.29,2.82,0
3.03,6039.0,1.11,-0.07,3.98,0
3.14,6039.0,1.11,-0.07,3.98,0
1.45,6039.0,1.11,-0.07,3.98,0
2.54,6039.0,1.11,-0.07,3.98,0
2.3,6039.0,1.11,-0.07,3.98,0
5.23,5324.0,0.81,-0.09,4.47,0
1.6,4848.0,0.73,-0.02,4.37,0
2.59,5830.0,1.03,0.05,4.17,0
1.68,4128.0,0.57,-0.24,3.8,0
1.838,4773.0,0.686,-0.11,5.89,0
2.04,4913.0,0.75,0.01,4.79,0
2.48,5579.0,0.91,0.0,4.37,0
1.18,4940.0,0.77,0.15,3.89,0
2.926,5722.0,2.006,0.19,5.5,0
1.7,5695.0,1.2,0.15,8.32,0
8.08167508,5950.0,1.822,0.145,4.7,1
7.857,5979.0,1.794,0.14,3.98,1
7.14,6059.0,1.64,0.12,3.98,1
2.12,5499.0,0.88,0.0,4.37,0
2.074,5520.0,0.853,0.12,1.38,0
1.93,5499.0,0.88,0.0,4.37,0
1.879,5520.0,0.853,0.12,1.38,0
1.239,5520.0,0.853,0.12,1.38,0
1.25,5499.0,0.88,0.0,4.37,0
1.178,5520.0,0.853,0.12,1.38,0
1.78,5932.0,1.09,0.03,3.89,0
1.68,5455.0,0.85,-0.07,4.47,0
2.54,6100.0,1.16,0.22,1.48,0
4.689,6236.0,2.107,0.11,2.51,0
1.69,6350.0,1.55,0.07,2.69,0
1.573,6318.0,1.434,0.12,2.24,0
8.35,5835.0,1.03,0.06,4.17,1
9.3,5535.0,0.93,0.12,4.27,1
6.8,5773.0,0.99,0.02,4.27,1
5.034,5511.0,0.935,0.02,7.94,0
4.87,5653.0,0.91,-0.04,3.39,0
3.09,5020.0,0.77,-0.02,4.57,0
2.813,4923.0,0.701,-0.19,6.31,0
3.24,5836.0,1.06,0.09,4.27,0
2.28,5047.0,0.78,0.01,4.47,0
2.21,5333.0,0.84,0.04,4.79,0
2.9,5678.0,0.95,-0.03,3.8,0
2.4,5754.0,1.0,0.04,4.68,0
2.49,5570.0,0.92,-0.01,4.27,0
1.63,4751.0,0.71,-0.07,4.27,0
4.64,5541.0,0.91,-0.02,5.89,0
2.05,5614.0,0.89,-0.08,3.89,0
3.61,5664.0,0.95,0.02,4.79,0
13.49,5600.0,1.82,-0.17,7.5,1
13.15,5649.0,1.8,0.04,7.24,1
6.14,5600.0,1.82,-0.17,7.5,1
6.89,5649.0,1.8,0.04,7.24,1
2.78,5857.0,1.02,-0.01,3.8,0
3.74,5993.0,1.14,0.09,3.47,0
1.99,5902.0,1.08,0.04,4.17,0
3.75,6163.0,1.27,0.07,2.95,0
3.94,6020.0,1.13,0.03,3.31,0
2.9,5958.0,1.11,0.03,3.39,0
1.43,5060.0,0.77,-0.03,5.25,0
2.12,5261.0,0.81,-0.06,4.57,0
1.93,5044.0,0.77,-0.03,4.57,0
2.57,5792.0,1.02,0.05,4.27,0
2.66,6761.0,1.74,0.03,1.66,0
1.78,5961.0,1.09,0.0,3.8,0
1.166,5320.0,0.845,0.08,3.72,0
1.23,5476.0,0.87,-0.03,4.57,0
2.018,5954.0,1.25,-0.43,11.75,0
1.78,6116.0,1.09,-0.13,3.02,0
0.93,5747.0,0.732,-0.09,1.82,0
1.23,5715.0,0.94,0.05,2.45,0
2.5,6187.0,1.35,0.11,3.16,0
2.534,6133.0,1.396,0.14,3.39,0
1.283,5857.0,0.976,-0.21,6.76,0
1.52,6098.0,1.16,-0.01,3.39,0
1.885,6207.0,1.367,0.04,3.55,0
1.84,6194.0,1.29,0.08,3.09,0
1.221,6207.0,1.367,0.04,3.55,0
1.13,6194.0,1.29,0.08,3.09,0
1.76,5875.0,0.9,-0.21,1.48,0
1.811,5739.0,0.921,-0.32,10.0,0
1.09,5961.0,1.25,0.19,3.98,0
1.244,5885.0,1.441,0.22,5.13,0
8.89,5954.0,1.13,0.09,3.63,1
6.41,5887.0,1.07,0.09,3.55,1
2.81,4747.0,0.72,-0.04,5.01,0
3.03,5820.0,0.99,-0.03,3.8,0
2.78,5603.0,0.85,-0.25,4.27,0
1.54,4315.0,0.61,-0.16,2.63,0
2.53,5262.0,0.81,-0.1,5.01,0
6.332,5437.0,1.969,0.24,7.59,1
7.85,5437.0,1.969,0.24,7.59,1
2.39,5839.0,1.04,0.04,4.37,0
1.49,4223.0,0.62,-0.06,3.98,0
2.68,5595.0,0.91,-0.06,4.07,0
8.29,5774.0,0.958,0.05,2.0,1
8.09,5812.0,0.98,0.08,1.91,1
8.09,5788.0,0.971,0.08,1.78,1
8.08,5774.0,0.958,0.05,2.0,1
8.106,5788.0,0.971,0.08,1.78,1
1.507,5788.0,0.971,0.08,1.78,0
1.64,5777.0,1.02,0.12,1.0,0
2.08,4836.0,0.73,-0.01,4.57,0
1.37,4184.0,0.57,-0.3,3.8,0
2.54,5647.0,0.93,0.0,4.37,0
3.23,5555.0,1.577,-0.1,12.02,0
2.01,5682.0,0.97,0.05,4.79,0
2.53,5682.0,0.97,0.05,4.79,0
4.125,5555.0,1.577,-0.1,12.02,0
1.77,6160.0,1.25,0.05,3.02,0
1.444,5435.0,0.869,0.14,1.95,0
1.41,5461.0,0.86,0.09,1.66,0
2.114,5956.0,1.024,-0.4,9.77,0
2.11,6035.0,1.02,-0.09,1.86,0
1.2,6106.0,1.38,-0.15,5.37,0
1.22,5973.0,1.12,0.15,3.02,0
1.344,6053.0,1.287,0.21,2.95,0
1.405,6042.0,1.205,0.17,2.88,0
1.47,6154.0,1.23,0.08,2.88,0
15.36,4709.0,6.4,-0.07,4.47,1
15.513,4550.0,6.3,0.11,4.86,1
0.82,6230.0,1.5,0.12,3.39,0
0.8,6230.0,1.491,0.14,3.02,0
2.6,6112.0,1.99,0.03,3.55,0
2.532,6080.0,1.953,0.01,4.47,0
2.8,5998.0,1.11,0.02,3.16,0
2.06,4687.0,0.61,-0.52,5.62,0
1.45,5804.0,1.262,0.26,5.5,0
1.38,5877.0,1.15,0.22,3.98,0
1.5,6173.0,1.38,0.08,3.39,0
1.538,6081.0,1.459,0.02,5.01,0
1.76,5248.0,0.81,-0.05,4.79,0
1.91,5418.0,0.76,-0.38,4.17,0
1.74,6028.0,1.14,0.06,3.24,0
2.25,6113.0,1.21,0.07,3.02,0
3.704,5946.0,1.763,0.19,3.98,0
3.5,5830.0,1.69,0.19,5.89,0
2.452,5946.0,1.763,0.19,3.98,0
2.39,5830.0,1.69,0.19,5.89,0
2.03,5830.0,1.69,0.19,5.89,0
2.062,5946.0,1.763,0.19,3.98,0
2.42,5403.0,0.85,0.0,4.37,0
3.8,5403.0,0.85,0.0,4.37,0
2.87,5663.0,0.91,-0.12,4.27,0
1.42,5671.0,0.93,-0.05,4.37,0
1.357,5534.0,0.907,-0.07,7.94,0
1.38,5988.0,1.26,0.07,4.68,0
1.462,5987.0,1.287,0.32,2.63,0
3.179,6162.0,1.291,-0.04,4.47,0
3.07,6167.0,1.23,0.01,3.09,0
2.34,4673.0,0.72,0.12,2.57,0
2.31,5806.0,1.01,0.03,4.37,0
1.72,5743.0,0.99,0.03,4.37,0
1.59,4700.0,0.7,-0.11,4.37,0
1.11,5869.0,1.02,-0.04,3.47,0
1.641,5988.0,1.572,0.18,4.27,0
1.5,5669.0,0.92,-0.18,5.05,0
1.478,5669.0,0.919,-0.18,6.6,0
1.629,5594.0,0.941,-0.09,9.12,0
1.478,5669.0,0.919,-0.18,6.6,0
2.13,6335.0,1.4,0.04,2.34,0
2.106,5856.0,1.361,0.13,6.46,0
1.33,5241.0,0.81,-0.01,4.68,0
1.37,5331.0,0.84,-0.01,4.68,0
1.373,5166.0,0.82,0.07,4.57,0
2.46,5346.0,0.84,-0.02,4.68,0
2.09,5001.0,0.77,0.01,4.47,0
1.35,4830.0,0.73,-0.01,3.8,0
1.45,5482.0,0.89,0.05,4.57,0
3.72,6095.0,1.22,0.08,3.24,0
2.67,6095.0,1.22,0.08,3.24,0
2.22,5533.0,0.89,-0.03,4.27,0
1.75,5471.0,0.85,-0.12,4.47,0
3.04,4739.0,0.75,0.3,2.51,0
3.51,4781.0,0.76,0.34,1.41,0
3.045,4728.0,0.745,0.32,3.02,0
3.34,5769.0,0.96,-0.08,3.63,0
3.08,5539.0,0.86,-0.15,4.07,0
2.13,4861.0,0.75,0.09,4.17,0
2.133,4768.0,0.749,0.08,6.76,0
5.93,5612.0,0.91,-0.07,4.27,0
2.63,5409.0,0.83,-0.11,4.47,0
2.63,5718.0,0.97,-0.01,4.47,0
1.93,5665.0,0.93,-0.09,4.17,0
2.28,5508.0,0.87,-0.07,4.27,0
1.85,5679.0,0.94,-0.02,4.17,0
2.518,5130.0,0.745,-0.01,1.74,0
2.91,5403.0,0.86,0.01,4.57,0
3.097,5130.0,0.745,-0.01,1.74,0
3.115,5654.0,1.407,0.27,8.32,0
3.42,5699.0,1.41,0.3,5.63,0
3.04,5720.0,1.4,0.2,8.71,0
8.98,5857.0,1.02,0.02,3.8,1
5.59,4834.0,0.73,-0.01,4.27,0
7.65,5730.0,0.99,0.06,4.27,1
4.21,5416.0,0.99,0.26,8.71,0
1.19,5416.0,0.99,0.26,8.71,0
2.32,4990.0,0.76,0.02,3.39,0
2.198,5030.0,0.719,0.2,0.79,0
3.13,5350.0,0.84,0.02,4.37,0
3.0,6040.0,1.15,0.02,3.47,0
2.589,5918.0,0.983,0.05,0.91,0
5.5,4963.0,0.75,-0.01,2.75,0
2.06,5421.0,0.86,0.01,4.37,0
1.994,5419.0,0.822,0.06,2.51,0
4.38,7005.0,2.01,0.02,1.35,0
2.55,5825.0,1.02,0.03,3.72,0
2.67,5690.0,1.02,0.04,2.34,0
2.373,5751.0,0.943,0.1,1.78,0
2.142,4773.0,0.686,0.06,1.51,0
2.29,4755.0,0.72,0.02,3.63,0
2.55,5582.0,0.9,0.05,2.82,0
2.407,5560.0,0.842,0.05,1.45,0
1.97,5478.0,0.86,0.01,2.4,0
1.835,5450.0,0.803,0.05,1.91,0
2.66,5461.0,0.87,-0.02,4.07,0
2.045,5391.0,0.8,0.13,0.98,0
2.12,5427.0,0.84,0.03,1.91,0
3.38,5886.0,1.15,0.03,5.5,0
3.176,5881.0,1.084,-0.05,6.17,0
4.13,5840.0,1.02,0.04,4.07,0
2.35,5178.0,0.8,-0.03,5.89,0
3.65,5178.0,0.8,-0.03,5.89,0
2.0,4598.0,0.7,0.13,2.14,0
1.69,4598.0,0.7,0.13,2.14,0
2.07,5214.0,0.82,0.22,1.51,0
1.923,5243.0,0.778,0.15,1.2,0
0.99,5214.0,0.82,0.22,1.51,0
0.951,5243.0,0.778,0.15,1.2,0
1.623,5773.0,0.98,-0.15,7.76,0
1.48,5779.0,0.98,-0.2,8.42,0
1.57,5792.0,0.96,-0.12,4.57,0
2.77,4511.0,0.67,-0.08,4.68,0
2.609,4290.0,0.71,0.04,0.105,0
2.13,5431.0,0.85,-0.06,4.47,0
2.089,5517.0,0.818,0.17,0.89,0
4.65,6146.0,1.22,0.04,2.82,0
1.96,5213.0,0.78,-0.06,2.29,0
2.159,5181.0,0.869,0.04,10.96,0
1.57,3687.0,0.5,0.07,4.37,0
1.48,4897.0,0.75,0.07,3.89,0
1.581,4801.0,0.786,0.32,4.9,0
2.823,4801.0,0.786,0.32,4.9,0
3.96,5232.0,0.83,0.07,4.68,0
2.62,5315.0,0.83,-0.01,4.57,0
2.99,6002.0,1.09,-0.01,3.63,0
2.72,5310.0,0.83,-0.02,4.57,0
1.99,5539.0,1.11,0.18,2.79,0
2.11,5571.0,1.02,0.12,8.32,0
1.87,5567.0,0.91,0.2,0.95,0
3.087,5831.0,1.256,0.01,8.32,0
2.67,5935.0,1.06,0.01,3.55,0
2.31,5718.0,0.96,0.01,4.07,0
2.55,6333.0,1.435,-0.2,4.47,0
2.25,6139.0,1.29,0.05,3.55,0
2.36,6052.0,1.08,0.12,1.41,0
2.12,5610.0,0.93,0.04,3.98,0
2.063,5601.0,0.919,0.04,3.09,0
2.802,5425.0,0.792,0.0,1.82,0
2.98,5434.0,0.85,0.0,3.39,0
2.254,5611.0,0.953,0.25,1.48,0
2.36,5642.0,0.98,0.04,6.17,0
3.26,5637.0,0.91,0.01,2.45,0
2.07,4005.0,0.53,-0.32,3.16,0
2.21,5074.0,0.78,0.01,4.68,0
1.812,4852.0,0.737,0.23,1.95,0
1.48,4782.0,0.73,0.18,1.47,0
1.81,4853.0,0.75,0.12,4.27,0
2.6,5948.0,1.08,0.01,3.55,0
2.329,5577.0,0.96,-0.11,10.47,0
1.355,5577.0,0.96,-0.11,10.47,0
1.53,5948.0,1.08,0.01,3.55,0
2.54,4392.0,0.61,-0.25,3.47,0
1.62,4944.0,0.74,-0.04,3.02,0
1.591,4914.0,0.719,0.02,2.19,0
2.97,3843.0,0.54,0.03,3.89,0
1.6,3934.0,0.54,-0.13,3.24,0
2.7,5206.0,0.8,-0.07,5.01,0
1.98,6014.0,1.14,0.03,3.63,0
1.345,6059.0,1.558,0.06,4.57,0
1.36,6150.0,1.56,0.05,3.63,0
2.32,6058.0,1.18,0.07,3.31,0
2.34,6237.0,1.65,0.05,3.09,0
2.122,6201.0,1.556,0.04,3.55,0
0.85,3415.0,0.303,-0.46,0.8,0
0.8,3367.0,0.312,-0.5,1.0,0
0.884,3415.0,0.314,-0.46,5.4,0
0.837,3415.0,0.3155,-0.46,4.94,0
1.35,3367.0,0.312,-0.5,1.0,0
1.358,3415.0,0.314,-0.46,5.4,0
1.329,3415.0,0.3155,-0.46,4.94,0
1.385,3415.0,0.303,-0.46,0.8,0
